"user_id","session_id","landing_page","exit_page","pages_viewed","time_on_site","scroll_depth","conversion","page_sequence"
"user_263","session_1421","/blog","/home",5,1009,0.21718940618448,0,"/contact|/faq|/home"
"user_264","session_1762","/products","/home",5,1016,0.909640882932581,0,"/faq|/cart|/home|/faq|/contact|/blog|/product-details"
"user_265","session_1660","/products","/products",5,1330,0.501565975509584,0,"/about|/cart|/home|/home|/about|/products"
"user_266","session_1163","/products","/blog",7,718,0.490127100259997,0,"/product-details|/faq|/blog"
"user_267","session_1846","/blog","/products",8,1461,0.475505591649562,0,"/product-details|/product-details|/blog|/contact"
"user_268","session_1673","/blog","/products",6,1538,0.382742688292637,1,"/product-details|/products|/home"
"user_269","session_1578","/home","/cart",6,1433,0.227096365834586,0,"/product-details|/cart|/faq|/cart|/products"
"user_270","session_1913","/home","/home",6,768,0.811422162130475,1,"/product-details|/faq|/contact|/products"
"user_271","session_1878","/home","/home",7,325,0.85674346126616,0,"/faq|/about|/products|/home|/checkout"
"user_272","session_1225","/blog","/blog",7,1313,0.27367301422637,0,"/cart|/about"
"user_273","session_1389","/home","/products",3,198,0.511512338905595,0,"/products|/product-details|/checkout|/product-details"
"user_274","session_1117","/blog","/checkout",3,131,0.327503646607511,0,"/cart|/cart|/home|/contact|/product-details|/blog|/products"
"user_275","session_1771","/blog","/products",10,69,0.174646857776679,0,"/about|/blog|/cart|/home|/products|/contact|/blog|/contact"
"user_276","session_1885","/about","/products",5,1185,0.792149321711622,0,"/home|/checkout|/products"
"user_277","session_1055","/products","/checkout",6,1257,0.349190391111188,0,"/product-details|/product-details"
"user_278","session_1947","/about","/home",10,358,0.554570325533859,0,"/home|/contact|/product-details|/contact|/product-details|/product-details|/cart"
"user_279","session_1811","/blog","/checkout",4,1439,0.221056786971167,0,"/about|/contact|/cart|/faq|/contact|/product-details|/products|/blog"
"user_280","session_1557","/blog","/products",4,1430,0.529511441639625,0,"/checkout|/about|/blog|/home|/checkout|/blog|/cart"
"user_281","session_1658","/home","/blog",7,1148,0.865556392073631,0,"/about|/blog|/product-details|/faq|/blog|/home|/about"
"user_282","session_1682","/home","/products",8,1721,0.112661933433264,1,"/product-details|/contact|/contact|/faq|/checkout|/cart|/faq"
"user_283","session_2000","/home","/cart",8,286,0.99505290791858,0,"/products|/faq|/blog"
"user_284","session_1134","/blog","/cart",4,138,0.810106611740775,0,"/cart|/cart|/checkout"
"user_285","session_1891","/home","/cart",3,1697,0.325221402314492,1,"/faq|/blog"
"user_286","session_1688","/home","/products",8,1529,0.766471038223244,0,"/cart|/blog|/blog|/products|/product-details|/product-details|/home"
"user_287","session_1447","/home","/products",10,659,0.516931889741682,0,"/faq|/products"
"user_288","session_1104","/products","/home",7,740,0.131910544703715,0,"/home|/blog|/home"
"user_289","session_1716","/home","/blog",5,1733,0.649143641395494,0,"/faq|/product-details|/contact"
"user_290","session_1845","/blog","/home",7,202,0.46023953857366,1,"/checkout|/checkout|/faq|/faq|/checkout"
"user_291","session_1210","/home","/products",9,1285,0.99696274488233,0,"/contact|/contact|/about|/checkout|/products|/blog|/contact"
"user_292","session_1349","/blog","/home",6,1010,0.498329185205512,0,"/blog|/blog|/faq|/home"
"user_293","session_1401","/blog","/products",6,1593,0.108936497243121,0,"/home|/products|/product-details|/contact|/cart|/faq|/contact"
"user_294","session_1258","/home","/products",8,1327,0.122898653289303,0,"/about|/about|/home|/cart"
"user_295","session_1915","/home","/home",5,1144,0.373277321876958,0,"/blog|/about|/product-details|/blog|/about"
"user_296","session_1386","/products","/products",10,305,0.211903023044579,0,"/home|/checkout|/home|/cart"
"user_297","session_1941","/blog","/blog",2,869,0.203075089678168,0,"/cart|/about|/faq|/about"
"user_298","session_1024","/products","/home",5,800,0.506843862333335,0,"/home|/contact|/home|/product-details"
"user_299","session_1466","/about","/blog",4,305,0.468972074356861,1,"/product-details|/checkout|/product-details|/checkout|/cart"
"user_300","session_1130","/home","/blog",5,1505,0.344204303273,0,"/cart|/product-details"
"user_301","session_1886","/products","/blog",6,540,0.452181461639702,1,"/blog|/about|/about|/contact"
"user_302","session_1943","/home","/products",7,1156,0.600705494475551,0,"/cart|/checkout|/home"
"user_303","session_1377","/products","/products",8,882,0.30947817733977,0,"/faq|/products|/about"
"user_304","session_1170","/products","/products",5,1032,0.142680269572884,0,"/products|/checkout|/about|/cart"
"user_305","session_1445","/home","/home",2,1112,0.970016106776893,0,"/checkout|/about|/product-details|/checkout|/cart"
"user_306","session_1234","/blog","/products",10,218,0.243789752875455,0,"/contact|/contact"
"user_307","session_1422","/home","/products",9,892,0.641292242705822,0,"/product-details|/products|/checkout"
"user_308","session_1508","/products","/products",6,317,0.944668720080517,0,"/about|/cart|/contact|/faq|/product-details|/checkout|/product-details"
"user_309","session_1910","/products","/blog",9,790,0.992491929302923,0,"/cart|/blog|/about|/blog|/blog"
"user_310","session_1080","/products","/cart",7,1217,0.63228703585919,0,"/products|/cart|/cart|/about|/faq|/product-details|/about"
"user_311","session_1894","/products","/blog",4,1044,0.815429160068743,0,"/cart|/contact|/about|/faq|/products"
"user_312","session_1548","/home","/blog",4,502,0.178971437225118,0,"/about|/product-details|/faq|/contact|/checkout|/faq|/blog"
"user_313","session_1475","/home","/blog",7,561,0.192591754323803,0,"/about|/faq|/product-details|/home"
"user_314","session_1903","/products","/blog",9,49,0.217356916842982,0,"/blog|/home|/contact|/products"
"user_315","session_1343","/about","/checkout",4,554,0.303019656287506,0,"/product-details|/cart|/contact|/blog|/about|/faq|/contact"
"user_316","session_1323","/home","/checkout",9,1276,0.401685248618014,0,"/blog|/about|/checkout|/contact|/products|/cart|/home|/products"
"user_317","session_1479","/home","/products",6,159,0.646829342190176,0,"/faq|/checkout|/about|/cart|/home|/contact|/blog|/cart"
"user_318","session_1838","/home","/home",3,1755,0.27674612691626,0,"/checkout|/about|/home|/blog"
"user_319","session_1450","/products","/products",8,1448,0.353499561478384,0,"/checkout|/product-details|/about|/checkout|/products|/products|/products|/faq"
"user_320","session_1111","/products","/checkout",10,1607,0.172792493505403,0,"/blog|/cart"
"user_321","session_1317","/blog","/products",8,948,0.674595191469416,0,"/checkout|/about|/checkout|/cart|/checkout"
"user_322","session_1741","/about","/checkout",5,638,0.871678114845417,0,"/product-details|/blog|/blog|/contact|/home|/about"
"user_323","session_1287","/products","/products",4,856,0.791281394287944,0,"/home|/home"
"user_324","session_1585","/home","/blog",4,222,0.643882875447161,0,"/blog|/contact|/checkout"
"user_325","session_1292","/home","/products",5,436,0.696850388054736,0,"/about|/blog|/product-details|/products|/cart|/blog|/product-details|/home"
"user_326","session_1226","/blog","/blog",4,694,0.772221279027872,0,"/blog|/faq"
"user_327","session_1297","/blog","/home",4,742,0.501813099789433,0,"/product-details|/checkout|/product-details|/home|/about|/products"
"user_328","session_1605","/blog","/checkout",3,1209,0.286504800012335,0,"/contact|/cart"
"user_329","session_1637","/about","/products",7,275,0.333943505352363,0,"/faq|/cart|/about|/blog|/faq|/cart|/home|/about"
"user_330","session_1834","/products","/cart",8,852,0.490404737181962,0,"/faq|/about|/home|/cart|/checkout|/faq|/home"
"user_331","session_1237","/products","/home",3,290,0.188778984360397,0,"/cart|/contact|/product-details"
"user_332","session_1700","/home","/checkout",3,1009,0.129819414089434,1,"/blog|/home|/blog"
"user_333","session_1809","/blog","/blog",1,79,0.670067780232057,0,"/faq|/checkout|/about"
"user_334","session_1033","/home","/home",4,1455,0.583938772697002,1,"/contact|/home|/contact|/contact|/blog|/products|/product-details"
"user_335","session_1836","/products","/products",9,1511,0.839640919794329,1,"/home|/faq"
"user_336","session_1396","/about","/home",4,387,0.695356975565664,0,"/product-details|/products|/contact|/products"
"user_337","session_1935","/blog","/products",12,1004,0.521425081649795,0,"/contact|/contact|/checkout|/checkout|/cart|/product-details|/blog"
"user_338","session_1917","/blog","/checkout",7,1115,0.872669790801592,0,"/checkout|/cart|/products|/about|/product-details|/home|/products|/products"
"user_339","session_1076","/home","/cart",5,264,0.797014524484985,0,"/product-details|/about|/about|/contact|/home|/products|/home|/blog"
"user_340","session_1094","/products","/cart",5,1264,0.444102728553116,0,"/blog|/product-details"
"user_341","session_1030","/about","/cart",8,1584,0.988339652027935,0,"/checkout|/contact|/contact|/checkout|/blog|/cart|/faq|/home"
"user_342","session_1723","/products","/blog",6,1712,0.29225836340338,0,"/faq|/blog"
"user_343","session_1175","/home","/checkout",6,1329,0.976089203404263,0,"/checkout|/product-details|/about|/about"
"user_344","session_1916","/home","/blog",5,33,0.505825532763265,0,"/blog|/contact|/contact|/home|/cart"
"user_345","session_1685","/home","/blog",9,1395,0.379300080146641,0,"/cart|/checkout|/products|/product-details|/contact|/product-details|/product-details"
"user_346","session_1115","/blog","/blog",7,639,0.873294156254269,1,"/cart|/products"
"user_347","session_1751","/home","/products",7,757,0.73694047415629,0,"/cart|/product-details|/cart|/contact|/cart|/product-details"
"user_348","session_1608","/about","/checkout",5,36,0.601270560058765,0,"/products|/blog|/home|/home|/checkout"
"user_349","session_1465","/products","/products",6,625,0.317146518407389,0,"/faq|/products|/product-details|/checkout|/blog|/home|/contact"
"user_350","session_1358","/products","/products",10,604,0.571958491881378,0,"/product-details|/home|/product-details|/home|/products|/contact|/home"
"user_351","session_1902","/about","/home",2,846,0.779359812778421,0,"/checkout|/contact|/contact"
"user_352","session_1096","/home","/blog",6,1491,0.549868364096619,0,"/about|/products|/blog|/checkout"
"user_353","session_1782","/blog","/checkout",8,1193,0.52905672150664,0,"/products|/products|/about|/products|/cart|/checkout"
"user_354","session_1397","/home","/products",5,679,0.553208859078586,0,"/blog|/faq|/about|/products|/faq"
"user_355","session_1404","/products","/blog",5,1425,0.648401962406933,0,"/home|/checkout|/checkout|/home|/checkout|/about|/checkout"
"user_356","session_1148","/home","/checkout",9,706,0.54418121157214,0,"/checkout|/faq|/checkout|/products|/product-details|/product-details"
"user_357","session_1813","/home","/cart",3,1701,0.275649605714716,0,"/about|/blog|/faq"
"user_358","session_1968","/blog","/checkout",6,1396,0.560907696234062,0,"/blog|/products|/blog|/home"
"user_359","session_1714","/home","/home",5,570,0.897374154138379,0,"/about|/cart|/about|/products"
"user_360","session_1338","/products","/products",4,457,0.168404741748236,1,"/home|/home"
"user_361","session_1869","/products","/products",6,304,0.51981100118719,0,"/faq|/home|/about"
"user_362","session_1106","/home","/products",4,1602,0.879307183343917,0,"/contact|/about|/cart|/contact|/home|/about"
"user_363","session_1011","/about","/blog",8,986,0.39504477865994,0,"/products|/product-details|/blog"
"user_364","session_1625","/products","/home",7,1634,0.635610655345954,0,"/checkout|/about|/product-details|/about|/product-details|/home"
"user_365","session_1364","/home","/checkout",3,1798,0.522516136593185,0,"/cart|/contact|/checkout|/products|/faq|/home|/blog"
"user_366","session_1705","/about","/blog",3,1013,0.783705423469655,0,"/faq|/faq|/cart"
"user_367","session_1403","/blog","/cart",5,621,0.577404028503224,0,"/home|/products|/products|/products"
"user_368","session_1461","/products","/blog",10,1214,0.971829353203066,0,"/faq|/checkout|/faq|/faq|/checkout|/contact|/cart"
"user_369","session_1704","/home","/home",9,1577,0.95425349927973,1,"/contact|/product-details|/products|/product-details|/cart|/product-details"
"user_370","session_1031","/blog","/home",4,1761,0.617495335428976,0,"/home|/blog|/about"
"user_371","session_1655","/about","/home",9,745,0.220009228447452,0,"/cart|/product-details|/home|/product-details"
"user_372","session_1661","/blog","/cart",3,1330,0.327952350839041,0,"/faq|/cart|/home|/contact|/contact"
"user_373","session_1016","/home","/blog",9,590,0.993730237102136,0,"/product-details|/home|/blog|/checkout|/cart|/products|/faq"
"user_374","session_1420","/about","/products",3,838,0.466996954311617,0,"/products|/product-details"
"user_375","session_1882","/products","/products",10,453,0.297701884806156,0,"/faq|/home"
"user_376","session_1417","/home","/products",4,1255,0.413421182078309,0,"/contact|/checkout|/home|/checkout|/contact"
"user_377","session_1464","/home","/checkout",6,767,0.612388062034734,0,"/checkout|/about|/products|/cart|/cart|/products"
"user_378","session_1412","/home","/home",7,1251,0.127305873902515,0,"/products|/product-details|/cart|/home|/about|/home|/product-details|/home"
"user_379","session_1810","/blog","/products",5,1711,0.117809452326037,0,"/home|/faq|/products|/cart"
"user_380","session_1524","/blog","/products",2,120,0.401909731281921,0,"/cart|/contact|/faq|/faq|/checkout|/faq|/product-details|/products"
"user_381","session_1437","/about","/products",7,1125,0.330766818323173,0,"/cart|/product-details|/home|/product-details|/home|/products"
"user_382","session_1732","/home","/blog",5,1352,0.120444330619648,0,"/about|/faq|/products|/checkout|/home|/products"
"user_383","session_1562","/about","/home",8,1246,0.791061889007688,0,"/faq|/cart|/about|/about"
"user_384","session_1204","/blog","/products",6,1578,0.802845911541954,0,"/blog|/contact"
"user_385","session_1720","/blog","/products",12,1445,0.723972184257582,0,"/product-details|/products|/cart|/product-details|/blog"
"user_386","session_1965","/products","/blog",3,1592,0.145968245016411,0,"/faq|/products"
"user_387","session_1624","/about","/products",2,1766,0.693376189144328,0,"/products|/product-details|/blog|/faq"
"user_388","session_1384","/products","/blog",6,1001,0.786403858591802,0,"/blog|/about|/products|/blog|/products|/about|/product-details"
"user_389","session_1122","/blog","/products",6,1412,0.388300510984846,0,"/home|/contact|/products|/faq|/about"
"user_390","session_1399","/products","/checkout",1,1056,0.463583423825912,0,"/contact|/faq|/blog|/product-details"
"user_391","session_1634","/products","/home",7,166,0.129360464657657,1,"/products|/checkout|/about|/products|/faq|/contact|/about"
"user_392","session_1315","/about","/blog",3,860,0.543003951688297,0,"/checkout|/contact|/home|/blog|/checkout|/checkout|/about"
"user_393","session_1259","/products","/home",6,297,0.227507414156571,0,"/blog|/about|/home|/about|/cart|/about|/faq"
"user_394","session_1494","/home","/products",10,1015,0.819242585916072,0,"/home|/blog|/contact|/cart|/checkout"
"user_395","session_1780","/home","/home",3,129,0.46820117207244,0,"/contact|/faq|/product-details|/blog|/about|/products"
"user_396","session_1048","/products","/blog",10,1334,0.942791263666004,0,"/faq|/home|/checkout|/contact"
"user_397","session_1331","/products","/home",8,34,0.759618789004162,0,"/home|/product-details|/products|/home|/faq|/cart"
"user_398","session_1100","/about","/blog",8,185,0.491466425079852,0,"/faq|/contact|/cart"
"user_399","session_1108","/blog","/home",4,1626,0.818946008617058,0,"/product-details|/product-details|/about|/product-details"
"user_400","session_1301","/home","/products",12,1754,0.429671157849953,0,"/contact|/checkout|/home"
"user_401","session_1010","/blog","/home",7,580,0.442888826341368,0,"/contact|/cart|/checkout|/checkout|/checkout|/products|/product-details|/about"
"user_402","session_1697","/about","/blog",5,1166,0.706192883313634,0,"/about|/product-details|/contact|/faq"
"user_403","session_1851","/products","/products",8,1187,0.495792940538377,0,"/products|/checkout|/about|/product-details"
"user_404","session_1980","/products","/blog",10,1114,0.741344762360677,1,"/home|/blog|/blog|/checkout|/contact|/blog|/contact|/home"
"user_405","session_1402","/home","/blog",9,1590,0.491785904462449,0,"/cart|/contact|/contact|/home"
"user_406","session_1889","/products","/blog",4,1413,0.698834699904546,0,"/blog|/checkout"
"user_407","session_1804","/home","/blog",3,569,0.570757748000324,0,"/contact|/home|/blog|/checkout|/products|/faq"
"user_408","session_1925","/products","/cart",8,126,0.913227232755162,0,"/blog|/about|/checkout|/home|/blog|/cart"
"user_409","session_1395","/home","/home",8,820,0.944083972321823,0,"/blog|/blog"
"user_410","session_1986","/home","/products",3,784,0.964990025945008,0,"/cart|/faq|/home|/product-details|/contact|/contact"
"user_411","session_1008","/products","/products",4,1157,0.310330938338302,0,"/product-details|/about|/home|/blog|/cart|/checkout|/product-details|/home"
"user_412","session_1261","/products","/blog",7,1348,0.488300672033802,1,"/products|/contact|/product-details|/product-details|/blog|/contact|/checkout"
"user_413","session_1541","/home","/blog",3,1073,0.47699088731315,0,"/products|/product-details|/product-details|/products"
"user_414","session_1306","/home","/home",2,849,0.243626036075875,1,"/checkout|/blog"
"user_415","session_1853","/blog","/products",9,418,0.578237348934636,0,"/home|/cart"
"user_416","session_1883","/products","/checkout",3,833,0.940150857507251,0,"/about|/cart|/checkout"
"user_417","session_1282","/home","/cart",9,1389,0.181364401010796,1,"/blog|/faq|/faq|/products|/cart|/about|/contact"
"user_418","session_1267","/home","/blog",3,487,0.690760298795067,0,"/cart|/home|/product-details|/contact"
"user_419","session_1262","/about","/cart",5,1282,0.260665828105994,0,"/contact|/product-details|/blog|/about|/faq|/products|/product-details|/contact"
"user_420","session_1760","/home","/products",4,1408,0.323723909305409,0,"/cart|/checkout|/cart|/home|/checkout|/home|/contact"
"user_421","session_1219","/products","/home",8,714,0.621425929386169,0,"/checkout|/home"
"user_422","session_1352","/blog","/checkout",6,576,0.189237902569585,0,"/cart|/home"
"user_423","session_1119","/home","/products",4,226,0.698801956209354,0,"/faq|/product-details|/cart|/cart|/cart|/product-details"
"user_424","session_1452","/home","/blog",5,879,0.658247305848636,0,"/faq|/cart|/product-details|/product-details"
"user_425","session_1036","/products","/home",5,1334,0.885588076571003,0,"/cart|/products|/home|/checkout"
"user_426","session_1870","/blog","/blog",9,946,0.27895753888879,0,"/blog|/blog|/checkout"
"user_427","session_1961","/home","/cart",6,1664,0.388641695096158,0,"/products|/contact|/faq|/faq|/about|/contact"
"user_428","session_1240","/home","/blog",9,56,0.468737691198476,0,"/cart|/cart|/products|/faq|/product-details|/products"
"user_429","session_1304","/products","/blog",5,1652,0.934311764547601,0,"/checkout|/contact"
"user_430","session_1600","/about","/home",8,1056,0.139132800255902,0,"/product-details|/cart|/contact|/products"
"user_431","session_1694","/products","/products",8,1461,0.274277087091468,0,"/blog|/products|/home|/product-details"
"user_432","session_1105","/products","/cart",5,797,0.748057063762099,1,"/blog|/contact|/about|/contact"
"user_433","session_1388","/home","/products",10,587,0.149691517627798,0,"/product-details|/contact|/home|/faq|/about"
"user_434","session_1934","/blog","/blog",6,754,0.983110743178986,0,"/blog|/about|/blog|/product-details|/about"
"user_435","session_1180","/home","/products",5,557,0.123243903042749,0,"/blog|/home|/faq|/blog|/contact|/product-details"
"user_436","session_1906","/products","/products",6,243,0.558291836059652,0,"/blog|/faq|/contact|/product-details|/faq|/home|/blog"
"user_437","session_1615","/products","/home",6,523,0.878692902997136,0,"/products|/product-details|/checkout|/faq|/cart"
"user_438","session_1241","/home","/home",8,518,0.371453151106834,0,"/product-details|/products|/faq|/products"
"user_439","session_1703","/about","/blog",10,632,0.657791399676353,0,"/blog|/cart|/checkout|/products|/cart|/contact|/home"
"user_440","session_1559","/products","/checkout",6,62,0.608712367829867,0,"/product-details|/cart|/product-details"
"user_441","session_1037","/blog","/blog",5,1377,0.503304688376375,0,"/product-details|/blog"
"user_442","session_1303","/products","/checkout",4,821,0.948322300729342,0,"/product-details|/contact|/product-details|/contact|/faq|/contact|/home|/faq"
"user_443","session_1019","/home","/checkout",1,1094,0.446074004867114,0,"/checkout|/checkout|/checkout|/checkout|/about|/blog|/product-details|/product-details"
"user_444","session_1378","/products","/blog",7,216,0.410491463425569,0,"/blog|/faq|/blog|/about|/product-details"
"user_445","session_1549","/blog","/home",7,86,0.949293382139876,0,"/contact|/about|/products|/contact|/home"
"user_446","session_1990","/products","/cart",2,357,0.183256818703376,0,"/home|/blog|/faq|/contact|/checkout"
"user_447","session_1733","/products","/checkout",4,86,0.896637358446606,0,"/blog|/about|/products|/faq|/checkout|/faq"
"user_448","session_1188","/products","/products",6,1692,0.368527974397875,0,"/contact|/about|/blog|/products|/contact"
"user_449","session_1860","/products","/products",4,899,0.241976840677671,0,"/faq|/faq|/checkout|/checkout|/checkout|/home|/about|/contact"
"user_450","session_1393","/products","/checkout",4,1450,0.200710947485641,0,"/blog|/checkout|/checkout"
"user_451","session_1139","/products","/blog",9,1020,0.173899124749005,0,"/cart|/faq|/faq|/faq"
"user_452","session_1992","/home","/home",5,224,0.308669231692329,0,"/cart|/contact"
"user_453","session_1371","/about","/blog",12,49,0.874994216603227,1,"/home|/home|/blog|/faq"
"user_454","session_1189","/products","/blog",7,795,0.471889354265295,0,"/cart|/checkout|/home|/products"
"user_455","session_1311","/home","/home",4,397,0.741222003940493,0,"/blog|/product-details|/contact|/product-details|/about|/product-details|/home"
"user_456","session_1547","/blog","/cart",6,1457,0.936902107065544,0,"/contact|/products|/cart|/blog|/blog|/checkout|/blog"
"user_457","session_1418","/products","/products",8,934,0.37421396560967,0,"/blog|/blog|/checkout|/products|/home|/contact|/home|/contact"
"user_458","session_1382","/blog","/blog",7,983,0.764693676820025,0,"/blog|/contact|/product-details|/about|/blog|/checkout|/checkout"
"user_459","session_1038","/home","/home",6,1673,0.688702765363269,0,"/about|/products|/home|/contact|/faq|/home|/faq|/checkout"
"user_460","session_1816","/blog","/products",6,165,0.37402396441903,0,"/contact|/about"
"user_461","session_1319","/blog","/home",6,69,0.119372199289501,0,"/home|/about|/about|/product-details|/about|/blog|/products"
"user_462","session_1596","/blog","/blog",4,1017,0.443930316367187,0,"/about|/product-details|/about|/about|/blog|/checkout"
"user_463","session_1120","/blog","/home",9,215,0.327682006172836,0,"/faq|/home|/product-details|/blog|/checkout|/contact"
"user_464","session_1604","/products","/blog",4,496,0.579424431570806,1,"/home|/products|/faq"
"user_465","session_1533","/about","/home",6,278,0.701399261155166,0,"/faq|/faq"
"user_466","session_1441","/home","/cart",6,301,0.362783932639286,0,"/faq|/contact|/faq|/about|/faq|/home"
"user_467","session_1199","/home","/blog",4,1038,0.523844395205379,0,"/faq|/blog|/home|/checkout|/contact|/about|/checkout"
"user_468","session_1499","/home","/blog",11,134,0.44161796993576,0,"/faq|/cart"
"user_469","session_1944","/products","/cart",5,1144,0.189946933207102,0,"/cart|/products|/contact|/checkout|/about|/checkout|/product-details"
"user_470","session_1609","/home","/blog",3,1333,0.260380788496695,0,"/faq|/blog|/product-details|/products|/blog|/home|/product-details|/products"
"user_471","session_1081","/about","/home",7,692,0.860509459162131,0,"/faq|/about|/cart|/about|/checkout"
"user_472","session_1942","/blog","/cart",6,1278,0.525382098299451,0,"/contact|/blog"
"user_473","session_1717","/home","/blog",2,125,0.88983755458612,1,"/product-details|/faq|/products|/cart|/contact|/contact|/about|/products"
"user_474","session_1650","/products","/blog",5,1063,0.85760856482666,0,"/products|/home|/faq|/home"
"user_475","session_1006","/products","/cart",8,498,0.256238705082797,0,"/about|/checkout|/checkout"
"user_476","session_1128","/blog","/home",4,349,0.75213557232637,0,"/faq|/faq|/product-details|/products|/product-details|/home"
"user_477","session_1049","/products","/home",3,539,0.483788373996504,0,"/about|/cart|/home|/faq|/faq|/about|/contact"
"user_478","session_1476","/home","/home",7,1099,0.62668589213863,0,"/blog|/faq|/blog|/product-details|/cart|/home|/cart|/faq"
"user_479","session_1239","/products","/home",6,773,0.790743249072693,0,"/checkout|/blog|/products|/cart"
"user_480","session_1340","/home","/products",5,1156,0.933060957654379,0,"/product-details|/cart|/checkout"
"user_481","session_1193","/blog","/products",5,1707,0.825517421751283,0,"/faq|/faq|/contact|/contact|/about|/cart|/blog"
"user_482","session_1824","/home","/products",9,961,0.947743559861556,0,"/products|/cart|/blog"
"user_483","session_1561","/about","/checkout",9,471,0.368641246599145,0,"/checkout|/home|/product-details|/product-details|/checkout|/checkout|/checkout|/contact"
"user_484","session_1645","/blog","/products",4,1345,0.101472686557099,0,"/contact|/cart|/product-details|/checkout"
"user_485","session_1190","/products","/blog",6,969,0.270842872792855,0,"/about|/checkout"
"user_486","session_1191","/home","/products",3,271,0.769028822286055,0,"/faq|/faq"
"user_487","session_1446","/products","/cart",6,455,0.671483040694147,0,"/product-details|/products|/home|/faq|/checkout"
"user_488","session_1668","/products","/blog",3,239,0.555073040025309,0,"/products|/home|/faq|/faq|/home"
"user_489","session_1630","/about","/blog",7,220,0.12491325000301,0,"/about|/checkout|/faq|/checkout|/faq|/checkout|/checkout"
"user_490","session_1571","/home","/checkout",3,1182,0.154955792659894,0,"/about|/cart|/about|/blog|/products"
"user_491","session_1512","/products","/blog",4,1336,0.253932773112319,0,"/checkout|/product-details|/faq|/blog"
"user_492","session_1059","/about","/home",8,822,0.994717224012129,0,"/about|/products|/contact|/products|/faq|/products"
"user_493","session_1305","/products","/home",5,290,0.802371253585443,1,"/products|/contact|/product-details|/product-details|/products|/faq|/home"
"user_494","session_1832","/products","/products",6,1518,0.570099497027695,0,"/product-details|/contact"
"user_495","session_1061","/home","/products",9,1794,0.139788444037549,1,"/contact|/contact|/cart|/products|/products|/faq|/contact|/home"
"user_496","session_1570","/blog","/blog",7,64,0.343165848124772,0,"/about|/product-details|/home|/faq|/contact|/home"
"user_497","session_1591","/products","/home",7,980,0.203426945209503,0,"/products|/products|/about|/product-details|/products"
"user_498","session_1676","/home","/home",6,1440,0.750453160074539,0,"/contact|/cart|/product-details|/checkout|/about|/product-details|/faq|/products"
"user_499","session_1770","/products","/home",3,958,0.464374768105336,0,"/checkout|/products"
"user_500","session_1955","/blog","/checkout",8,466,0.897283067787066,1,"/blog|/cart|/faq|/faq|/about|/blog|/about|/contact"
"user_501","session_1510","/products","/products",7,868,0.443168215081096,0,"/blog|/blog|/blog|/product-details|/contact|/cart"
"user_502","session_1962","/products","/blog",9,547,0.484990483918227,0,"/product-details|/faq|/about|/blog|/contact|/contact"
"user_503","session_1088","/home","/home",3,1742,0.135740280686878,0,"/home|/cart|/home|/checkout|/about|/cart|/about"
"user_504","session_1132","/blog","/products",8,1267,0.504650767962448,1,"/faq|/faq|/contact|/checkout|/blog|/product-details"
"user_505","session_1438","/home","/products",5,1352,0.725280981557444,0,"/blog|/home"
"user_506","session_1777","/home","/products",5,54,0.827579931309447,0,"/home|/checkout|/cart"
"user_507","session_1788","/home","/home",9,740,0.238167226500809,0,"/blog|/products|/product-details|/about"
"user_508","session_1471","/about","/cart",4,833,0.597254691971466,0,"/about|/product-details|/about|/product-details|/about|/products"
"user_509","session_1251","/products","/blog",2,246,0.493484658491798,0,"/home|/home|/product-details"
"user_510","session_1203","/home","/products",7,485,0.755818273383193,1,"/about|/products|/product-details|/home|/blog"
"user_511","session_1246","/about","/products",2,295,0.479873042856343,0,"/product-details|/faq|/contact|/home|/contact|/contact|/about|/product-details"
"user_512","session_1481","/home","/checkout",8,768,0.50457375922706,0,"/cart|/product-details|/about|/cart|/faq|/about"
"user_513","session_1574","/blog","/blog",9,413,0.781284178933129,0,"/product-details|/product-details|/home|/home|/contact|/checkout"
"user_514","session_1440","/home","/home",4,955,0.321770805167034,0,"/about|/home|/faq|/faq|/product-details|/cart|/about|/home"
"user_515","session_1435","/home","/checkout",4,1601,0.526326668169349,0,"/checkout|/blog|/products"
"user_516","session_1626","/home","/home",8,944,0.305109428823926,0,"/checkout|/home|/blog|/products|/about|/home|/contact"
"user_517","session_1492","/home","/products",9,782,0.501907330192626,0,"/checkout|/faq"
"user_518","session_1817","/blog","/checkout",4,553,0.913124308432452,0,"/about|/checkout|/products|/products|/product-details|/home|/contact|/checkout"
"user_519","session_1131","/home","/home",5,427,0.955910314037465,0,"/products|/contact|/checkout|/about|/faq|/about"
"user_520","session_1667","/home","/products",5,124,0.627448293287307,1,"/home|/blog|/checkout|/faq"
"user_521","session_1478","/home","/home",7,1421,0.680512994690798,0,"/blog|/about|/contact|/home|/blog|/home|/home|/faq"
"user_522","session_1162","/products","/cart",5,1726,0.948894163407385,0,"/checkout|/contact|/contact|/product-details|/contact|/products"
"user_523","session_1322","/products","/products",8,1642,0.760181758273393,0,"/cart|/checkout"
"user_524","session_1692","/about","/checkout",5,547,0.955232730414718,0,"/contact|/about|/faq"
"user_525","session_1168","/home","/products",4,461,0.714313349686563,0,"/faq|/checkout|/product-details|/contact|/faq|/products|/about|/product-details"
"user_526","session_1442","/blog","/products",1,575,0.332567758858204,0,"/about|/blog|/checkout|/cart|/faq|/faq|/product-details|/checkout"
